genre,name,title,id_album_deezer,deezerFans
Jazz,Sarah Vaughan,Embraceable You,6279155.0,31.0
Jazz,Sarah Vaughan,Sarah And Clifford,47010.0,743.0
Jazz,Sarah Vaughan,This_Is_Jazz_No._20,46637.0,936.0
Jazz,Sarah Vaughan,The Chronological: 1944-1946,46637.0,936.0
Jazz,Sarah Vaughan,Jazz Masters,313039.0,4.0
Jazz,Sarah Vaughan,Lover Man,166898.0,70.0
Jazz,Sarah Vaughan,Slow_&_Sassy,46637.0,936.0
Jazz,Sarah Vaughan,Ultimate_Sarah_Vaughan,249344.0,6.0
Jazz,Sarah Vaughan,Jazz_Profile,313031.0,24.0
Jazz,Sarah Vaughan,'Round Midnight: The Very Best Of Sarah Vaughan,1055072.0,5.0
Jazz,Sarah Vaughan,The Essential Sarah Vaughan,141059.0,725.0
Pop,Sarek,Genom Eld & Vatten,3692411.0,49.0
Pop,Sarek,Sarek,1252988.0,24.0
Trance,Sash!,Encore Une_Fois_-_The_Greatest_Hits,428940.0,603.0
Pop,Sasha,Dedicated To...,82809.0,269.0
Pop,Sasha,...You,361044.0,20.0
Rock,Sass Jordan,Get What You Give,6290285.0,86.0
Rock,Sass Jordan,From Dusk 'Til Dawn,1018365.0,96.0
Christian,Satellites & Sirens,Satellites & Sirens,483959.0,37.0
Indie,Satellites,Satellites.01,7707844.0,14.0
Indie,Satellites,Istedgade EP,7788118.0,3.0
Pop,Savage Garden,Truly Madly Completely: The Best Of Savage Garden,71048.0,1030.0
Electronic,Savant,Protos,8283098.0,1698.0
EDM,Savant,Invasion,9677290.0,2737.0
Rock,Saving Abel,Saving Abel,309157.0,2043.0
Rock,Saving Jane,Supergirl,8228930.0,25.0
Rock,Saving Jane,Vampire Diaries,616036.0,447.0
Blues,Savoy Brown,Blue Matter,7243442.0,95.0
Blues,Savoy Brown,Raw Sienna,287992.0,187.0
Blues,Savoy Brown,Looking In,239352.0,257.0
Blues,Savoy Brown,Street Corner Talking,8608940.0,25.0
Blues,Savoy Brown,Hellbound Train,229772.0,150.0
Blues,Savoy Brown,Lion's Share,13937372.0,14.0
Blues,Savoy Brown,Jack The Toad,228658.0,87.0
Rock,Savoy Brown,Wire Fire,1968291.0,31.0
Blues,Savoy Brown,Skin 'N' Bone,1968291.0,31.0
Rock,Savoy Brown,Savage Return,1968291.0,31.0
Rock,Savoy Brown,Rock 'N' Roll Warriors,140758.0,82.0
Blues,Savoy Brown,Let It Ride,1192884.0,50.0
Blues,Savoy Brown,The Savoy Brown Collection,239352.0,257.0
Emo,Say Anything,Baseball: An Album By Sayanything,7301925.0,191.0
Emo,Say Anything,In Defense Of The Genre,1372722.0,101.0
Indie,Say Anything,"Anarchy, My Dear",1497000.0,127.0
Electronic,Say Lou Lou,Maybe You (Remixes),14030782.0,40.0
Pop,Say Lou Lou,Lucid Dreaming,9632392.0,5235.0
Synthpop,Say When!,Save Me,496984.0,0.0
Grindcore,Sayyadina,Fear Gave Us Wings,1052898.0,36.0
Electronica,SBTRKT,Wonder Where We Land,8663789.0,10493.0
Pop,Scandinavian Music Group,Onnelliset Kohtaa,112541.0,70.0
Rock,Scapegoat,Element Of Design,7344459.0,0.0
Rock,Scapegoat,Let Our Violins Be Heard,792118.0,13.0
Metalcore,Scarlett O'Hara,Lost In Existence,6228781.0,399.0
Rock,Scars On Broadway,Scars On Broadway,161919.0,7248.0
Eurodance,Scatman John,Scatman's World,10171596.0,144.0
Medieval,Schandmaul,Traumtänzer,1454257.0,1895.0
Trance,Schiller,Weltreise,248713.0,1842.0
Trance,Schiller,Voyage,248713.0,1842.0
Trance,Schiller,Leben,239027.0,572.0
Trance,Schiller,Tag Und_Nacht,103129.0,642.0
Trance,Schiller,Day And Night,103129.0,642.0
Chanson,Schobert & Black,Die Singenden Bärte Mit Lästersongs Und Moralischen Liedern,8979941.0,16.0
Chanson,Schobert & Black,Deutschland Oder Was Beißt Mich Da?,8979941.0,16.0
Chanson,Schobert & Black,Löns Mir Ein Grünes Lied. Limericks Und Lästerlieder,10086596.0,29.0
Chanson,Schobert & Black,Mein Einziger Freund,10090486.0,32.0
Chanson,Schobert & Black,Das Holzwollschnitzelwerk,10090486.0,32.0
Chanson,Schobert & Black,Lebend,10090486.0,32.0
Chanson,Schobert & Black,Gut Geht's Uns,10086598.0,28.0
Chanson,Schobert & Black,Parsifal GmbH & Co Kg,10086598.0,28.0
Chanson,Schobert & Black,Das Ganze Jahr!,10086596.0,29.0
Chanson,Schobert & Black,Starportrait,8979941.0,16.0
Chanson,Schobert & Black,Radschläge,10086596.0,29.0
Chanson,Schobert & Black,In Uns'rer Eigenschaft Als Freund,10086596.0,29.0
Chanson,Schobert & Black,... Na Denn!,10086596.0,29.0
Pop,School Boy Humor,Camera Shy But Still A Star,14724286.0,1.0
Rock,School Of Fish,School_Of_Fish,309481.0,41.0
Rock,School Of Fish,Human_Cannonball,312899.0,13.0
EBM,Schwefelgelb,Inferno,10686302.0,7.0
Electropop,Schwefelgelb,Das Ende Vom Kreis,14806427.0,10.0
Deathcore,Science Of Sleep,Affliction,5290691.0,158.0
Deathcore,Science Of Sleep,Exhaust,6629172.0,209.0
Pop,Scooch,Four Sure,300092.0,188.0
Rave,Scooter,...And The Beat Goes On!,6040576.0,1389.0
Rave,Scooter,Our Happy Hardcore,6982968.0,21794.0
Rave,Scooter,Wicked!,6040166.0,860.0
Rave,Scooter,Age Of Love,6040168.0,849.0
Techno,Scooter,Back To The Heavyweight Jam,6040175.0,839.0
Trance,Scooter,Sheffield,6040382.0,669.0
Trance,Scooter,We Bring The Noise!,6125669.0,798.0
Trance,Scooter,The Stadium Techno Experience,6040434.0,1303.0
Techno,Scooter,Mind The Gap,6857340.0,1355.0
Trance,Scooter,Who's Got The Last Laugh Now?,6857341.0,1373.0
Trance,Scooter,The Ultimate Aural Orgasm,6857342.0,1774.0
Techno,Scooter,Jumping All Over The World,6982968.0,21794.0
Rock,Scorpions,Still Loving You,11507576.0,1753.0
Rock,Scorpions,Best,7114316.0,2998.0
Rock,Scorpions,Comeblack,1312861.0,15134.0
Rock,Scorpions,Return To Forever,9632126.0,20157.0
Pop,Scott McKenzie,The Voice Of Scott McKenzie,99140.0,3550.0
Pop,Scott McKenzie,Stained Glass Morning,6247768.0,138.0
Folk,Scott Matthews,Passing Stranger,119433.0,946.0
Folk,Scott Matthews,Elsewhere,383954.0,1053.0
Country,Scott Miller,Are You With Me?,1560885.0,10.0
Country,Scott Miller,Thus Always To Tyrants,312882.0,8.0
Country,Scott Miller,Upside Downside,312883.0,10.0
Country,Scott Miller,Citation,312888.0,9.0
House,Scotty,The Black Pearl,7289468.0,2298.0
Country,Scotty McCreery,Clear As Day,1261657.0,77.0
Country,Scotty McCreery,Christmas With Scotty McCreery,5987072.0,291.0
Dance,Scotty Vanity,Eyeliner Is Spiffy,6813537.0,8.0
Pop,Scouting For Girls,Everybody Wants To Be On TV,672139.0,5296.0
Pop,Scouting For Girls,The Light Between Us,5447771.0,3461.0
Grunge,Screaming Trees,Clairvoyance,12519094.0,73.0
Grunge,Screaming Trees,Even If And Especially When,1200843.0,245.0
Grunge,Screaming Trees,Invisible Lantern,1200843.0,245.0
Grunge,Screaming Trees,Buzz Factory,1200838.0,315.0
Grunge,Screaming Trees,Uncle Anesthesia,116241.0,413.0
Grunge,Screaming Trees,Sweet Oblivion,73899.0,1156.0
Grunge,Screaming Trees,Dust,73899.0,1156.0
Grunge,Screaming Trees,Last Words: The Final Recordings,1188056.0,404.0
Cowpunk,Scruffy The Cat,Moons Of Jupiter,8238656.0,5.0
Electronic,SD6,Between Noise And Transmission,773599.0,58.0
Synthpop,Sea Of Sin,Illuminate,152683.0,8.0
Synthpop,Sea Of Sin,Urban Chemistry,152683.0,8.0
Futurepop,Seabound,No Sleep_Demon,10681270.0,30.0
Futurepop,Seabound,Travelling,10681270.0,30.0
Futurepop,Seabound,Contact,10681764.0,13.0
Futurepop,Seabound,Beyond Flatline,10681536.0,32.0
Futurepop,Seabound,Poisonous Friend,10681772.0,27.0
Futurepop,Seabound,No Sleep_Demon_v2.0,10681270.0,30.0
Futurepop,Seabound,Double-Crosser,10681540.0,56.0
Futurepop,Seabound,Come Forward_-_Live_In_Berlin,746723.0,14.0
Metalcore,Sea Of Treachery,Wonderland,1054464.0,174.0
Soul,Seal,Seal,86422.0,4429.0
Soul,Seal,Seal,467277.0,3647.0
Soul,Seal,Human Being,273171.0,2190.0
Soul,Seal,IV,453533.0,2675.0
Soul,Seal,One Night To Remember,1706730.0,1039.0
Soul,Seal,System,92389.0,2350.0
Soul,Seal,Soul,381711.0,20966.0
Soul,Seal,Hits,86955.0,16790.0
Soul,Seal,Soul 2,1487654.0,13784.0
EDM,SeamlessR,Momentum,10431276.0,29.0
EDM,SeamlessR,The R Is Silent,10434636.0,22.0
Reggae,Sean Kingston,Tomorrow,392956.0,4177.0
Rock,Sean Nelson,Make Good Choices,6628629.0,3.0
Reggae,Sean Paul,Stage One,6227508.0,6681.0
Reggae,Sean Paul,Dutty Rock,80337.0,50949.0
Dancehall,Sean Paul,The Trinity,387947.0,21005.0
Reggae,Sean Paul,Imperial Blaze,382052.0,18211.0
Dancehall,Sean Paul,Tomahawk Technique,1494567.0,24920.0
Dancehall,Sean Paul,Full Frequency,7003461.0,27800.0
Bluegrass,Sean Watkins,Let It Fall,312885.0,11.0
Pop,Sean Watkins,Blinders On,312887.0,8.0
Bluegrass,Sean Watkins,All I Do Is Lie,7934078.0,19.0
Pop,Sebalter,Hunter Of Stars,7559988.0,198.0
House,SebastiAn,Total,6755038.0,3223.0
Ambient,Secede,Bye Bye Gridlock Traffic,793231.0,89.0
Rock,Second Chance,Look For My Name,7203513.0,3.0
Acoustic,Secondhand Serenade,Awake,5897971.0,5700.0
Rock,Secret & Whisper,Great White Whale,312963.0,113.0
Electronic,Secrets Of The Third Planet,Hidden Space,9119015.0,0.0
Electronic,Secrets Of The Third Planet,Растаял,9295280.0,2.0
Dance,Seduction,Nothing Matters Without Love,1663304.0,14.0
Industrial,See Colin Slash,Food Of The Gods,793083.0,2.0
Industrial,See Colin Slash,You've Ruined Christmas,793083.0,2.0
Industrial,See Colin Slash,Fish In A Bag: The Dubiously Essential See Colin Slash,793083.0,2.0
Rock,See Spot Run,Weightless,6369642.0,7.0
Deathcore,See You Next Tuesday,Parasite,86917.0,76.0
Deathcore,See You Next Tuesday,Intervals,222181.0,53.0
Deathcore,See You Next Tuesday,Summer Sampler,86917.0,76.0
Reggae,Seeed,New Dubby Conquerors,596265.0,8104.0
Reggae,Seeed,Music Monks,90025.0,3870.0
Dancehall,Seeed,Next!,83090.0,11733.0
Reggae,Seeed,Live,87890.0,5924.0
Reggae,Seeed,Seeed,6885622.0,1649.0
Rock,See The World,Broken Cities,7365081.0,1.0
Gothic,Seelenzorn,Töte Alles,537094.0,78.0
Rock,Seether,One Cold Night,8081924.0,1497.0
Rock,Seether,Isolate And Medicate,7928630.0,1509.0
Pop,Seinabo Sey,For Madeleine,11472064.0,3546.0
Pop,Seinabo Sey,Pretend,11472064.0,3546.0
Pop,Selah Sue,Raggamuffin,5993170.0,38989.0
Pop,Selah Sue,Selah Sue,6755009.0,42991.0
Pop,Selah Sue,Reason,9956818.0,66608.0
Christmas,Selah,Rose Of Bethlehem,14236248.0,3.0
Electronic,Selena Gomez,Stars Dance,6774102.0,132174.0
Pop,Selena Gomez,For You,9152599.0,84478.0
Electropop,Selena Gomez,Revival,11375172.0,154376.0
Pop,Selena Gomez & The Scene,Kiss & Tell,515677.0,41551.0
Pop,Selena Gomez & The Scene,A Year Without Rain,653083.0,44349.0
Pop,Selena Gomez & The Scene,When The Sun Goes Down,1142300.0,36430.0
Synthpop,Self Delusion,Pride,6250966.0,1.0
Synthpop,Self Delusion,Happiness Hurts Me,6250966.0,1.0
Latin,Selena,Alpha,496469.0,16279.0
Latin,Selena,Muñequito De Trapo,312911.0,1552.0
Latin,Selena,And The Winner Is,9949292.0,735.0
Latin,Selena,Preciosa,9949292.0,735.0
Latin,Selena,Dulce Amor,9949292.0,735.0
Latin,Selena,Selena,496469.0,16279.0
Latin,Selena,Ven Conmigo,342904.0,1155.0
Latin,Selena,Entre A_Mi_Mundo,304246.0,772.0
Latin,Selena,Amor Prohibido,304251.0,2179.0
Latin,Selena,12 Super_Exitos,304251.0,2179.0
Latin,Selena,Dreaming Of_You,304251.0,2179.0
Rock,Selig,Hier (1996),109204.0,291.0
Rock,Selig,Blender (1997),109197.0,195.0
Rock,Selig,Für Immer Und Selig,109196.0,151.0
Rock,Selig,Und Endlich Unendlich,277346.0,658.0
Rock,Selig,Von Ewigkeit Zu Ewigkeit,659351.0,200.0
Pop,Selig,Magma,6233422.0,558.0
Screamo,Senses Fail,The Fire,687639.0,246.0
Dance,September,In Orbit,1436662.0,165.0
Dance,September,Dancing Shoes,417304.0,865.0
Freestyle,Sequal,Sequal,12442640.0,0.0
Pop,Serdar Ortaç,Aşk İçin,6472555.0,395.0
Pop,Serdar Ortaç,Yaz Yağmuru,6470405.0,444.0
Pop,Serdar Ortaç,Loco Para Amar,6470405.0,444.0
Pop,Serdar Ortaç,Gecelerin Adamı,6473851.0,426.0
Pop,Serdar Ortaç,Bilsem Ki,6472567.0,1096.0
Pop,Serdar Ortaç,Okyanus,6473853.0,502.0
Pop,Serdar Ortaç,Çakra,15386761.0,54.0
Pop,Serdar Ortaç,Mesafe,6472463.0,1116.0
Pop,Serdar Ortaç,Nefes,6472465.0,1730.0
Pop,Serdar Ortaç,Kara Kedi,6470293.0,1642.0
Pop,Serdar Ortaç,Gold 2011,6472468.0,1098.0
Pop,Serdar Ortaç,Ray,6470303.0,2095.0
Pop,Serdar Ortaç,Bana Göre Aşk,7829851.0,2135.0
Chanson,Serge Gainsbourg,Du Chant À La Une !,11546258.0,424.0
Chanson,Serge Gainsbourg,N°2,900581.0,42757.0
Chanson,Serge Gainsbourg,L'Étonnant Serge Gainsbourg,1321250.0,10937.0
Jazz,Serge Gainsbourg,N°4,12494640.0,867.0
Jazz,Serge Gainsbourg,Gainsbourg Confidentiel,31791511.0,2.0
Chanson,Serge Gainsbourg,Gainsbourg Percussions,11544836.0,668.0
Pop,Serge Gainsbourg,Initials B. B.,117224.0,5783.0
Rock,Serge Gainsbourg,Vu De L'Extérieur,12494614.0,842.0
Rock,Serge Gainsbourg,Rock Around The Bunker,11569580.0,692.0
Rock,Serge Gainsbourg,L'Homme À Tête De Chou,12494618.0,3164.0
Reggae,Serge Gainsbourg,Aux Armes Et Cætera,12494662.0,4495.0
Chanson,Serge Gainsbourg,Enregistrement Public Au Théâtre Le Palace,12494662.0,4495.0
Reggae,Serge Gainsbourg,Mauvaises Nouvelles Des Étoiles,11569590.0,1670.0
Chanson,Serge Gainsbourg,Gainsbourg Live,11569608.0,2426.0
Chanson,Serge Gainsbourg,You're Under Arrest,11571200.0,1460.0
Chanson,Serge Gainsbourg,Le Zénith De Gainsbourg,238678.0,6143.0
Pop,Serge Gainsbourg,De Gainsbourg À Gainsbarre,900581.0,42757.0
Chanson,Serge Gainsbourg,Théâtre Des Capucines 1963,126477.0,1904.0
Pop,Serge Gainsbourg,Comme Un Boomerang,900581.0,42757.0
Electronic,Sergeant Sawtooth,Mescaline,793315.0,1.0
Electronic,Sergeant Sawtooth,SBX-10,7116172.0,2.0
Electronic,Sergeant Sawtooth,All By Myself,919104.0,0.0
Electronic,Sergeant Sawtooth,When Push Comes To Shovel,1030193.0,6.0
Reggae,Sergent Garcia,Un Poquito Quema'o,302060.0,8355.0
Reggae,Sergent Garcia,Sin Fronteras,312849.0,1851.0
Reggae,Sergent Garcia,La Semilla Escondida,312848.0,3232.0
Swing,Sergio Caputo,Un Sabato Italiano,83118.0,235.0
Europop,Sergio Caputo,Italiani Mambo,83107.0,97.0
Pop,Sergio Caputo,No Smoking,83113.0,111.0
Pop,Sergio Caputo,Effetti Personali,83104.0,63.0
Pop,Sergio Caputo,Storie Di Whisky Andati,83117.0,61.0
Pop,Sergio Caputo,Lontano Che Vai,84375.0,45.0
Pop,Sergio Caputo,Sogno Erotico Sbagliato,231581.0,62.0
Jazz,Sergio Caputo,I Love Jazz,231580.0,94.0
Pop,Sergio Dalma,Esa Chica Es Mía,262159.0,281.0
Pop,Sergio Dalma,Sintiéndonos La Piel,103394.0,432.0
Pop,Sergio Dalma,Adivina,103390.0,172.0
Pop,Sergio Dalma,Sólo Para Ti,103407.0,218.0
Pop,Sergio Dalma,Cuerpo A Cuerpo,262161.0,215.0
Pop,Sergio Dalma,Historias Normales,103759.0,192.0
Pop,Sergio Dalma,De Otro Color,225195.0,214.0
Pop,Sergio Dalma,Todo Lo Que Quieres,248044.0,416.0
Pop,Sergio Dalma,A Buena Hora,103338.0,799.0
Pop,Sergio Dalma,Trece,513262.0,844.0
Pop,Sergio Dalma,Via Dalma,706472.0,2047.0
Pop,Sergio Dalma,Via Dalma II,6075682.0,1142.0
Pop,Sergio Dalma,T'Estimo,6417476.0,744.0
Rock,Serj Tankian,Elect The Dead Symphony,504169.0,9330.0
Futurepop,Sero.Overdose,Serotonin,1083454.0,25.0
Futurepop,Sero.Overdose,No Time For Silence,1083445.0,14.0
Futurepop,Sero.Overdose,Reflected,1083453.0,18.0
Futurepop,Sero.Overdose,Heading For Tomorrow,1086870.0,36.0
Pop,Sertab Erener,Sakin Ol!,6472565.0,220.0
Pop,Sertab Erener,Lâ'l,6470418.0,341.0
Pop,Sertab Erener,Sertab Gibi,7560999.0,3776.0
Pop,Sertab Erener,Sertab Erener,14596424.0,50.0
Pop,Sertab Erener,Turuncu,74912.0,1438.0
Pop,Sertab Erener,Sertab,222215.0,2774.0
Pop,Sertab Erener,No Boundaries,690714.0,436.0
Pop,Sertab Erener,Aşk Ölmez,1210880.0,5892.0
Pop,Sertab Erener,The Best Of Sertab Erener,1210880.0,5892.0
Pop,Sertab Erener,Sertab Goes To The Club,1210880.0,5892.0
Pop,Sertab Erener,Rengârenk,6470337.0,786.0
Pop,Sertab Erener,Ey Şuh-i Sertab,6470247.0,318.0
Folk,Seth Lakeman,Poor Man's_Heaven,302500.0,594.0
Pop,Seth Swirsky,Watercolor Day,997760.0,23.0
Jazz,Seth MacFarlane,Music Is Better Than Words,1261689.0,487.0
Blues,Seth Walker,On The Outside,780454.0,6.0
Blues,Seth Walker,Leap Of Faith,792522.0,7.0
MPB,Seu Jorge,Samba Esporte Fino,7384598.0,1053.0
Brazilian,Seu Jorge,The Life Aquatic Studio Sessions,300953.0,9992.0
MPB,Seu Jorge,Live At Montreux 2005,1241722.0,24.0
MPB,Seu Jorge,America Brasil: O Disco,1452021.0,3854.0
MPB,Seu Jorge,Perfil,527798.0,32241.0
MPB,Seu Jorge,"Músicas Para Churrasco, Vol. 1",1184420.0,20652.0
Pop,Sevdaliza,Marilyn Monroe,11662632.0,328.0
Pop,Sevdaliza,The Suspended Kid,12180774.0,523.0
Rock,Seven Day Diary,Skin And Blister,692080.0,50.0
Dance,Seven Lions,Polarize,5607841.0,979.0
Dance,Seven Lions,Days To Come,9794002.0,679.0
Dance,Seven Lions,Serpent Of Old,9793728.0,62.0
Dance,Seven Lions,Worlds Apart,7723498.0,2338.0
Rock,Seven Mary Three,American Standard,356332.0,1325.0
Rock,Seven Mary Three,RockCrown,512705.0,224.0
Rock,Seven Mary Three,Orange Ave.,362619.0,137.0
Rock,Seven Mary Three,The Economy Of Sound,1936111.0,34.0
Rock,Seven Mary Three,Dis/Location,472397.0,334.0
Rock,Seven Mary Three,Day & Nightdriving,472397.0,334.0
Rock,Seven Wiser,Seven Wiser,792270.0,94.0
Acoustic,Seventh Day Slumber,Take Everything (The Acoustic Sessions),435750.0,98.0
Brazilian,Sexy Fi,Nunca Te Vi De Boa,11231822.0,0.0
Electroclash,Sexy Sushi,Marre Marre Marre,69318.0,18018.0
Pop,Seyyal Taner,Şarkım Sevgi Üstüne,6630721.0,15.0
Pop,Sezen Aksu,Allahaısmarladık,6274972.0,2457.0
Pop,Sezen Aksu,Serçe,6274973.0,3399.0
Pop,Sezen Aksu,Sevgilerimle,6274974.0,2365.0
Pop,Sezen Aksu,Ağlamak_Güzeldir,7157660.0,2675.0
Pop,Sezen Aksu,Firuze,6721722.0,4609.0
Pop,Sezen Aksu,Sen Ağlama,12683460.0,2175.0
Pop,Sezen Aksu,Git,6274975.0,6518.0
Pop,Sezen Aksu,Sezen Aksu '88,6274976.0,4442.0
Pop,Sezen Aksu,Sezen Aksu Söylüyor,6274977.0,4026.0
Pop,Sezen Aksu,Gülümse,6275191.0,11461.0
Pop,Sezen Aksu,Deli Kızın Türküsü,6283166.0,4458.0
Pop,Sezen Aksu,Işık Doğudan Yükselir,6283165.0,3037.0
Pop,Sezen Aksu,Düş Bahçeleri,6692011.0,4844.0
Pop,Sezen Aksu,Düğün Ve Cenaze,6283303.0,2436.0
Pop,Sezen Aksu,Adı Bende Saklı,96976.0,2262.0
Pop,Sezen Aksu,Deliveren,6372081.0,2311.0
Pop,Sezen Aksu,Şarkı Söylemek Lazım,6470327.0,475.0
Pop,Sezen Aksu,Yaz Bitmeden,6473701.0,316.0
Pop,Sezen Aksu,Kardelen,6501836.0,2876.0
Pop,Sezen Aksu,Bahane,6472507.0,559.0
Pop,Sezen Aksu,Deniz Yıldızı,6472513.0,460.0
Pop,Sezen Aksu,Yürüyorum Düş Bahçeleri'nde...,6472515.0,443.0
Pop,Sezen Aksu,Öptüm,1468402.0,6753.0
Freestyle,SF Spanish Fly,SF Spanish Fly,260149.0,13.0
Pop,Sha,Kein Scheiss!,312714.0,1117.0
Dancehall,Shabba Ranks,Rappin' With The Ladies,620418.0,404.0
Dancehall,Shabba Ranks,Just Reality,6036616.0,1532.0
Dancehall,Shabba Ranks,As Raw As Ever,115709.0,112.0
Dancehall,Shabba Ranks,Best Baby Father,6227736.0,212.0
Dancehall,Shabba Ranks,X-Tra Naked,1208987.0,862.0
Dancehall,Shabba Ranks,"Rough & Ready, Vol. 1",1207187.0,337.0
Dancehall,Shabba Ranks,"Rough & Ready, Vol. II",78193.0,3017.0
Dancehall,Shabba Ranks,A Mi Shabba,1210371.0,325.0
Emo,Shades Apart,Save It,1071157.0,44.0
Emo,Shades Apart,Seeing Things,1087795.0,53.0
Metalcore,Shadows Fall,Somber Eyes To The Sky,1066196.0,247.0
Metalcore,Shadows Fall,Of One Blood,11328068.0,131.0
Metalcore,Shadows Fall,Deadworld,11328654.0,180.0
Metalcore,Shadows Fall,The Art Of Balance,11324022.0,213.0
Metalcore,Shadows Fall,The War Within,11327280.0,325.0
Metalcore,Shadows Fall,Fallout From The War,11324346.0,141.0
Metalcore,Shadows Fall,Fire From The Sky,3378591.0,1426.0
Reggae,Shaggy,Pure Pleasure,312692.0,1155.0
Reggae,Shaggy,Original Doberman,620407.0,582.0
Reggae,Shaggy,Midnite Lover,308956.0,519.0
Reggae,Shaggy,Hot Shot,118427.0,4088.0
Reggae,Shaggy,Clothes Drop,223476.0,2543.0
Reggae,Shaggy,Intoxication,6228226.0,888.0
Reggae,Shaggy,Shaggy & Friends,308956.0,519.0
Soul,Shai,Blackface,218093.0,878.0
Pop,Shaila Dúrcal,Recordando,308777.0,756.0
Pop,Shaila Dúrcal,Tanto Amor,312688.0,1777.0
Pop,Shaila Dúrcal,Corazón Ranchero,350140.0,3675.0
Pop,Shaila Dúrcal,Así,1300013.0,2190.0
Pop,Shakespear's Sister,Sacred Heart,80559.0,162.0
Pop,Shakespear's Sister,Hormonally Yours,6510979.0,373.0
Pop,Shakira,Magia,1422752.0,52677.0
Dance,Shakira,The Remixes,7505914.0,74.0
Pop,Shakira,Laundry Service,1401302.0,24460.0
Pop,Shakira,She Wolf,7513721.0,57838.0
Pop,Shakin' Stevens,The Collection,74146.0,3621.0
Disco,Shalamar,Friends,15483828.0,10.0
Disco,Shamir,Northtown,10964706.0,284.0
Freestyle,Shana,I Want You,205754.0,10.0
Christian,Shane Barnard,Salvation Still Remains,6710781.0,5.0
Christian,Shane Barnard,Rocks Won't Cry,6710781.0,5.0
Country,Shane McAnally,Shane McAnally,7507368.0,4.0
Country,Shania Twain,Shania Twain,117760.0,2091.0
Country,Shania Twain,The Woman In Me,247405.0,1818.0
Country,Shania Twain,Come On Over,686598.0,15748.0
Country,Shania Twain,Beginnings 1989-1990,237165.0,11.0
Country,Shania Twain,The Complete Limelight Sessions,13952528.0,1320.0
Country,Shania Twain,Up!,249191.0,1800.0
Country,Shania Twain,Greatest Hits,229250.0,2876.0
Pop,Shanice,Inner Child,676861.0,343.0
Funk,Shannon,Let The Music Play,561518.0,371.0
Dance,Shannon,Love Goes All The Way,3648271.0,1.0
Soul,Sharon Jones And The Dap-Kings,Dap Dippin' With Sharon Jones And The Dap-Kings,165140.0,2137.0
Soul,Sharon Jones And The Dap-Kings,Naturally,175707.0,6177.0
Soul,Sharon Jones And The Dap-Kings,"100 Days, 100 Nights",167860.0,6312.0
Soul,Sharon Jones And The Dap-Kings,I Learned The Hard Way,520399.0,13741.0
Dance,Sharon Needles,PG-13,6239013.0,694.0
Industrial,Sharpie Crows,Mass Grave,15138587.0,0.0
Celtic,Shaun Davey,The Brendan Voyage,3141871.0,125.0
Classical,Shaun Davey,The Relief Of Derry Symphony,2947781.0,16.0
Celtic,Shaun Davey,The Pilgrim,2955231.0,79.0
Celtic,Shaun Davey,May We Never Have To Say Goodbye,3142901.0,30.0
House,Shawn Christopher,Another Sleepless Night,6740953.0,0.0
Soul,Shawn Christopher,Drink From The Fountain,791148.0,3.0
Folk,Shawn Colvin,Live,356676.0,517.0
Pop,Shawn Desman,Shawn Desman,1456573.0,349.0
Pop,Shawn Desman,Back For More,1422847.0,172.0
Pop,Shawn Desman,Alive,6273006.0,378.0
Pop,Shawn Mendes,Handwritten,10008800.0,54245.0
Christian,Shawn McDonald,Brave,7613664.0,1657.0
Pop,Shayne Ward,That's My Goal,72182.0,6377.0
Pop,Shayne Ward,Shayne Ward,72182.0,6377.0
Pop,Shayne Ward,Breathless,1205805.0,4088.0
Pop,Shayne Ward,Obsession,1299564.0,585.0
Christmas,She & Him,A Very She & Him Christmas,1296197.0,3489.0
Electronic,She,Emit And Exude,12521014.0,0.0
Electronic,She,Digital Ambient Designs,1296197.0,3489.0
Electronic,She,Pioneer,7098167.0,1.0
Electronic,She,Orion,1296197.0,3489.0
Electronic,She,Make Me Real,7748866.0,6.0
Folk,"She Swings, She Sways",Wasted Love Songs,251818.0,0.0
Electronic,She Wants Revenge,Up And Down,406517.0,109.0
Europop,Shebang,The Whole Shebang,969541.0,9.0
Rock,Shed Seven,Change Giver,223374.0,756.0
Country,SHeDAISY,The Whole SHeBANG,394973.0,0.0
Christmas,SHeDAISY,Brand New Year,6437097.0,31.0
Country,SHeDAISY,The Whole SHeBANG... All Mixed Up,394974.0,0.0
Country,SHeDAISY,Knock On The Sky,6437096.0,35.0
Country,SHeDAISY,Sweet Right Here,394213.0,1.0
Country,SHeDAISY,Fortuneteller's Melody,6436265.0,35.0
Pop,Sheena Easton,Sheena Easton,443822.0,226.0
Pop,Sheena Easton,You Could Have Been With Me,6748746.0,111.0
Pop,Sheena Easton,"Madness, Money & Music",6748748.0,100.0
Pop,Sheena Easton,Best Kept Secret,11639898.0,71.0
Pop,Sheena Easton,Do You,6748757.0,108.0
Jazz,Sheena Easton,No Strings,1692106.0,17.0
Pop,Sheena Easton,Singles Collection,312602.0,1187.0
Pop,Sheena Easton,My Cherie,1684524.0,16.0
Pop,Sheena Easton,Freedom,319908.0,520.0
Pop,Sheena Easton,Best Of,319908.0,520.0
Disco,Sheena Easton,Fabulous,319908.0,520.0
Pop,Shehyee,Shehyee,7056570.0,748.0
Disco,Sheila,King Of The World,82263.0,1907.0
